reviewId,final_text,aspek_llm,sentimen_llm
04942f40-94cd-4e97-8802-2c0965f81172,pokoknya bisa memudahkan transaksi,functional suitability,1
d90b34df-51c3-44ff-aae9-d4c336d2cb4c,tabungan tertahan bulansaat saldo 0di cek transaksi kurangkok bisa,functional suitability,0
9a522a9e-538b-4a52-8e6c-3e0c0ca77bfc,tolong bantuannya kesusahan masuk aplikasi,security,2
eb19e357-a29a-4dc4-9c10-cdd08984ccf6,aplikasi mbanking tahi masak dibukak kali enggak bisa bisa kalo transaksi menunggu berjamjam,performance efficiency,0
90243cbb-5edc-4b4d-9d38-aa6d871714f3,disaat update enggak bisa,flexibility,0
74c8d0c1-19bf-4973-9fd2-09a027b63aa6,bagus pekejaan aplikasi,functional suitability,1
e9cf4056-9a45-46ba-8fb8-2ef75739d062,kenpa saldo berkurang kadang gagal trnsfer salalu dipotong mahal pronganx 10rb saldo minim bisa tidak buka aplikasi burukk,safety,0
4fcd3ebc-7635-4ec0-8a70-6176cdc680cb,bisa tarik tunai alfamart indomaret tidak,functional suitability,2
a93c8720-4b47-4a5a-ba5f-ad1a688069e3,update versi terbaru aplikasi handphone belum berubah muncul aplikasi,maintainability,0
a14c1705-263e-4e51-a4eb-08f3f2e74cc8,terimakasih aplikasi bermanfaat,functional suitability,1
6af335c8-6586-458b-9ce1-693d6107480e,transfer bisa fast selang menit transfer online,functional suitability,1
afc10385-5c8b-49bb-9a4b-6f222e009af3,pengguna tidak kasih limit pinjaman,safety,0
5aef1632-ec0b-436c-8dea-c99f38303aff,pengaturan jam tidak diperbaiki handphone setting otomatis tidak kemajuan apapun,compatibility,0
bc08d7f6-ba97-49cd-a7c3-f774aa95c2b2,ganguan tidak beguna pas pembayaran ganguan tidak bisa transfer cek pengaturan jam tidak jls,reliability,0
10a75f1b-84af-44b5-9ce7-f0e5b233e9ad,aplikasinya tidak bisa buka,reliability,0
1e59a2c8-92fd-4025-a585-2a7c5ff8f475,tranfer faspay belum masuk kepotong saldonya belum terbayarkan tolong bantu,functional suitability,2
1b2800ed-c7da-4b3d-b159-e6d37a9b9013,aplikasinya tidak bisa dibuka,reliability,0
73107f50-9983-4344-bd54-8c3646ec5f5b,apkg mutu masak muncul suruh atur tanggal otomatis pengaturan otomatis gila,compatibility,0
1abfdb84-87ad-45e4-8f5a-e9ec8244e725,mudah bertransaksi semoga bisa lagitanks,functional suitability,1
46b13953-c5a2-486e-8a71-99d071a2a898,tidak fleksibel transaksi mobilitas pindah daerah beda time zone transaksi seringkali gagal setting belum otomatis aktual settingan handphone otomatis disayangkan,flexibility,0
c6286e21-9c32-4053-be17-b8e39ec37a87,login lupa rekening tidak customer service bisa membantu,security,0
3781f4d6-33d3-4dfe-8f16-3d5286019f36,knapa pas malam pemeliharaan sistem tuaapppppp,reliability,0
8308f3ae-de97-4db6-a3c3-b45c38adbd5d,malam jam malam susah topup bertransaksi bilangnya maintenance enggak bisa dipakai kalo malam perbaiki,performance efficiency,0
8fa7a729-520d-498c-b770-1bbac4781d22,top emoney status berhasil saldo atm berkurang pas update tidak masuk tolong saldo berkurang top emoney tidak masuk,safety,0
65f001a5-c35d-46a7-a389-11c612cbff64,aplikasinya sistemnya kurang optimal seringkali tidak bisa dibuka,reliability,0
bf3f6cf1-00c2-4dca-bdfc-2d0673a399bc,nice mempermudah kebutuhan jam2 malam gbsa pakai transaksi banget update,functional suitability,1
985448fb-7598-4864-81be-c52b436b54bd,bobrok aplikasikalian kerjanya mengapai ajajangan makan gaji buta,functional suitability,0
0bca931f-e682-4a76-8aae-de34ef1e3f7e,gagal verifikasi wajah bisa dibantu,security,2
087a5b04-39b0-43e0-9ecf-76eb8ce2695a,tidak bisa top tidak bisa transfer gagal memudahkan menyulitkan aplikasi tolong diperbaiki,functional suitability,0
2c74aa13-5396-42b8-aaf3-cda264af7625,gagal transfer top kagak bisa,functional suitability,0
270690ce-df60-44b7-8894-8a3b07657301,urusan bayar gampang best,functional suitability,1
29b69aca-86b8-4b87-b52d-7de18f7d0f3c,tidak bisa buka kuning pakai biru tidak,compatibility,0
fa8af4be-90dc-4f15-b149-74e163089a95,duit paspasan dipotong potongan 15k20k tolol,safety,0
2a300347-7d83-493f-a3d6-8f5987ab8503,tidak fitur riwayat transaksi update ikuti instruksinya tidak uang masuk uang tidak riwayat transaksinya riwayat pembelian pulsa,functional suitability,0
d027b752-0fba-4c47-b997-fafda47323e3,alhamdulilah membantu tidak ribet,interaction capability,1
49fbd5b5-f9b8-4e11-b11e-b7e75868aaa5,membantu aplikasiya sayangnya diatas jam malam perbaikan,performance efficiency,0
676c2dd7-55d6-41c9-a3f1-5249930c6f48,update rekening bisa meuncul beranda update cuman rekening muncul perbaiki,functional suitability,0
056f3a82-c93e-4c88-ab67-2d2467d4f556,aneh tidak bisa login updateparah tidak profesional,security,0
53d45ef7-8085-4627-a66b-8863e28787e5,setoran 100k tidak masuk rekening scan qris merchant saldo tidak bisa ditarik gampang isi saldo langsung masuk aneh saldo nyangkut dimana komplain tidak mengaku alsannya penerima pasif padaha langsung masuk tanggung,functional suitability,0
89df361f-24c0-4302-85cb-16ce6215c67c,nyaman indak ribet pokoknya beda brimo,interaction capability,1
cd7085a8-6307-40b4-a688-48eb237c1aef,aplikasi bagus vitur lengkap mantap pokoknya deh,functional suitability,1
69f02753-ebc3-4126-8739-2d4d55ef262a,bahaya tes trahir uang lenyap tidak ratus ribu tolong propesional menyediakan aplikasi hak orang jikamemang potongan tertera transaksi sekian terima kasih,safety,0
5117db90-a07f-41b5-9ca3-982ec1b07541,sulit verifikasi wajah gagal habis,security,0
ef1f7241-3f99-4b7e-8239-19ed33964e98,keblokir trss apa² deh,security,0
30cfd7ef-3943-4ce8-acee-2d8f7f3742f0,daftar verifikasi wajah verifikasi wajah gagal halaman pendaftaran mohon diperbaiki,security,0
97fa82ab-50ce-4b6b-8629-a13d7efedac1,aplikasi bagus player cheat rege,functional suitability,1
4b148a90-94b4-481c-bf97-27406dea8a3c,tolong diperbaiki bug tidak bisa transaksi proses belum dilanjutkan kadang mengatur jam handphone sesuai provider transaksi jam aman aman sesuai provider otomatis,reliability,0
1b6768c2-8f5b-44aa-811a-4e4b3f8704bf,sistem bodoh gua ktp tidak bisa kualitas kurang terusgua pakai bikin baca bisa enggak,interaction capability,0
1563d85c-7fb5-46a1-99f9-df4c57f3f559,transaksi gagal restart handphone perintah tidak cek pengaturan jam handphone,functional suitability,0
c7f36d9b-95e2-40b6-a999-1c1f4d5e3b8b,mempermudah cashless qris transaksi terimakasih,functional suitability,1
87728538-50fe-4701-a3cc-ec8c0cc8c862,jangan downlot aplikasi tidak login tidak bisa hati-hati jangan download,security,0
a94a58ac-d827-408d-af7d-219a56419080,top saldo money gagal customer service indomaret tidak customer service bersangkutan tidak tanggung,functional suitability,0
83fe0073-e88f-4e29-ad87-94a681d79a4f,tidak bisa mengajukan pinjaman aplikasi tidak bagus,functional suitability,0
0f6428b0-9cd6-48ae-994e-2d5c3f0de194,sangat² membantu era serba canggih,functional suitability,1
6b36dbd9-ae27-4e42-8f77-8d1caf1ec867,susah banget masuk suruh photo selfie gagal ulangi password,security,0
609c004e-4449-4524-91f7-67e43d0430b0,tidak menu pengaduan pelayanan,functional suitability,0
db1c893d-32dd-427e-8504-7956b2906473,saldo hilang tolong kebijakan semenjak pakai mbeking saldo hilang,safety,0
44e6a505-f7a2-401c-b0da-ac7d266b5ed8,server tolong perbaiki lagianehh masuk susah amatamat tidak kepala kali susah suruh,performance efficiency,0
4dfad9ce-caf1-4392-a5f4-be8a7cf667b5,kadang bisa kadang enggak bisa buka,reliability,0
114ac5ba-05fb-4abb-a80a-4f38a8826c59,tanggal otomatis pengaturan handphone otomatin jamnya sesuai jaringan kayak,compatibility,0
ad8c01c1-ce32-4caa-8e3c-0f6a89490ded,kasih bintang bagus kasih bintang,functional suitability,1
2078128e-8155-4014-966b-2f961d3129d1,ganti handphone aplikasi tidak bisa dibuka gimana bisa ganti handphone tinggal buka aplikasi login konfirmasi nohp,flexibility,0
c9311d75-af73-45a8-9a91-de9cb32aeaf4,mohon penjelasan poto sellfi gagal alasan jaringan tidak masuk akal,interaction capability,2
e000a1d4-4cf0-43c7-b42b-4d3f3e24f612,susah buka berkali jaringan full,performance efficiency,0
0a5ecf3d-db14-4994-8067-bfb80c5556c4,atm keblokirkarena masuk berkalikaligimana pertanggung,security,0
77f35a95-674a-41e4-8901-e2d7bc95152f,uinstlal aplikasi nyatolong datadata jangan salah gunakanhari tanggal 532024 hapus apkkalau data sayaitu bukan sayaterima kasih,maintainability,1
64ecf4c1-b44e-4d77-a574-dd19ec01aae9,afliksi transaksi aplikasi belum ajukan pinjaman mohon penjelasannyaterimaksih,functional suitability,2
6425caf2-ae90-419f-a11c-2b103d507142,bagus banget aplikasi,functional suitability,1
f7687463-65ad-4c85-992f-c7d7fd2c615a,terbaik habisin uang sekalinya memasuki uang 25k belum uang diamkan 5kbiaya operasional kondisi orang orang pakai aplikasi belum biaya tranfer dll sales suka jualin aplikasi mallmallacara,functional suitability,0
2c1961aa-49d1-4961-9a5e-e86f15a94968,mohon info pengiriman kartu atm chat live tidak aplikasi susah info,interaction capability,2
b0d9336b-0afa-47bd-8811-2d81735f322c,proses login ribet enggak pakai otp nomor handphone simpel pakai nomor kartu kredit debet pemaksaan kartu ribet mending aplikasi bisa pakai password,security,0
90cd4195-26b0-40e3-808e-9cc800627834,payah jaringan benar-benar stabil tidak stabil tidak bisa masuk,compatibility,0
0ba67080-978e-4343-87a5-0557171a782d,bagus sihhtpi sayang bntr² perbarui,maintainability,0
b8ebbef6-79ef-4607-9404-75ae7bb71bcc,pemeliharaan tidak jelasss bodoh,maintainability,0
5d2d1dab-7aab-4c4e-898d-88751bb1597c,tidak bisa instal,flexibility,0
600a412e-f4a1-4506-ba7c-3f83d1cb1a72,tidak paham kartunya gampang matinya pengambilan administrasinya kali sebulan belum saldo habis langsung mati pemberitahuan mohon perbaikannya kartu tidak segampang dimatikan peringatan langsung mati mati cek saldo mengisi saldo kartunya langsung terblokir mengecewakan nomor rekening terdaftar program ikuti,functional suitability,0
00064915-009b-4a88-91a1-692d5e01abad,tidak bisa transaksi kakak transfer tidak bisa top tidak bisa,functional suitability,0
9e462c49-ab2a-4283-be2b-f58c263137b4,saldo berkurang enggak pemberitahuan kemana saldonya tolong kejelasan,safety,2
1c34bbc2-871d-4b15-84f7-0df6f1a42424,diarahkan serba digital giliran transaksi wallet error tidak recomend dijadikan andalan transaksi,reliability,0
360991b6-26a8-4f99-9036-deaa0fed30e6,duit gua hilang parah,safety,0
d3119e70-f2f4-4693-be1f-555d475432a4,jam mbking offline transaksi tidak bisa mohon dibantu,flexibility,2
01d08cd2-1982-4660-b296-5727706a7050,kalo qris gagal saldonya kesedot tolong jangan,safety,0
c179772d-cb11-43b0-ac7f-1b9893d2a364,transfer gagal mesti setting pengaturan jam otomatis handphone dirubah otomatis tidak bisa transfer susah ribet,compatibility,0
3098ce0f-4432-4901-907d-38c432ffd217,mutasi tidak history transaksi tidak muncul2 saldo gue kepotong mulu enggak jelas kepotong anjing,safety,0
fe25bfb6-8511-4ba5-a067-88347787af2b,gagal pas verifikasi wajah aplikasi error,security,0
2540e163-bda4-4ed0-944c-08a7afeed628,kali transaksi gagal atur ulang tanggal kesini ribet,compatibility,0
6416ef88-4ca2-47f5-82b6-51818f0bdf52,pengguna kasih bintang kwdepanya bagus bintang sempurnah,functional suitability,1
97462f78-e044-4b58-8e6b-5350e749bb70,parah enggak bisa buka blokir alasan saldo paya banget gabung bagus mbanking baca,security,0
656ce8a5-c0c0-46e3-90de-4ddcce581f26,daftar ktp dulit,interaction capability,0
3058747b-8801-4df3-b95a-be83025ab0ac,tidak bisa masuk error input password tidak bisa,security,0
c4f67631-5b3c-4757-b34c-b0a8d0af2e1e,menu paylater pinjaman tidak,functional suitability,0
77f864e1-ed47-4d92-970f-40a11becc4d8,fitur pinjaman belum muncul sda pakai penggajian tolong munculkan fitur pinjamannya,functional suitability,2
a9e75775-4e3f-4941-af4b-bcd4bbeca736,handphone xiaomi poco redmi miui tidak bisa jalan,compatibility,0
83d82f74-34f2-4276-8cf7-191305042c87,mbanking bagus aman cepat,performance efficiency,1
f5b9b45b-d71a-4be7-8099-ef696d0adec4,woi suruh pembaharuan pin pas perbarui tidak bisa bisa suruh coba pas ambil foto selfie suruh ulangi pembuatan password diulang sepuluh kali hasilnya pas genting tidak bisa pakai berkali² kayak kedepannya tidak pakai deh,reliability,0
72a1a9e7-077e-42d8-b45b-8c411b4aae97,oke cepat proses keluhan terimakasih,performance efficiency,1
67704858-09d0-47ae-bab5-a3b53bf32d78,knapa update melulu,maintainability,2
c49c3283-679e-407c-ae42-42890886033e,tidak bisa masuk selvie lagikesel,reliability,0
29e3a9cd-a7b1-4b82-a297-a5b9bd4343e0,jangan pinjol mengasih paylater menambah susah warga coba kasih pinjaman gede biar bisa bantu kesusahan warga paylater bikin hancur,functional suitability,0
100ab905-de9f-4ba7-8212-00f735c1e303,mandirisaya menyakan pinjaman mbankingkenapa tidak mbanking iyakenapa teman tampilan pinjamandi aplikasi mbanking tidak adadan tidak bisa pengajuan pinjamantolong bri adakan aplikasi mbanking terimakasih,functional suitability,0
48160cb7-9f58-479c-a1fb-281820957604,tidak bisa transfer rekening,functional suitability,0
96cf48c5-7bac-49d0-96a6-373e9545aeab,suruh akses kartu atm login stuck tanggal lahir gimana,reliability,0
576af3f9-4429-46d0-af0e-f95d09dc63c1,update jangan kebanyakan update ruang penyimpanan handphone orang penuh,flexibility,0
66a240f1-c5ff-4713-9cb3-fada43aac708,tolong jangan seringsering update memori phone penuh kemarin update suruh update posisi diluar negeri salah dikit susah,flexibility,0
6e6b9f77-1124-4225-a813-884018ea5a37,lumayan bisa kasih chat langsung operator thanks,functional suitability,1
bba636c7-c4b7-422e-8b7c-15792a6da319,stlah update tidak bisa loginsdah masukan password bnar tulisanya tidak bisa terhubungsdangkan istri bisa,security,0
ccb33a26-ee74-48c6-a0c7-00e9b8ccb633,susah masuk tidak kartu atm,security,0
c434b26a-9979-436e-8580-6c3714ca58c8,tolong banget dibenahi update tidak bisa transaksi transfer top pembayaran tidak bisa mencoba tidak bisa kantor cabang terdekat,functional suitability,0
0cd4416b-c61c-4f7c-a707-a6944ccb8fee,susah masuk apknya uninstall bisa,security,0
7e4ae370-04a7-46df-813b-66dc40330708,rekening tidak muncul info saldo gimana,interaction capability,2
b156f6f7-d54c-46ad-a946-0d2cd1821241,susah banget login,security,0
d1213f18-11de-4271-b670-cc97eb08c754,transfer gagal notifikasi gnt pengaturan otomatis otomatis menyusahkan pengguna,functional suitability,0
6b19e181-6548-4d22-88cd-d086ba9b3b29,pas refresh muncul pinjaman giliran setelahnya tidak muncul,reliability,0
3d0db336-cc22-4e29-a2be-85a1c010193a,mantap hebat akun,functional suitability,1
a9091d99-0575-4a31-a666-8ca7fe841708,aplikasi gila bolak salah ngambil uang bisa atm pin giliran masukkan aplikasi tidak bisa cmana aplikasi bodoh,safety,0
c2eb5d53-af87-4965-af3c-e0e4ba7ee28d,aplikasinya lemot top dana susah bangetada gangguan ganti error aplikasinya,performance efficiency,0
0326ad2f-7cb9-4b50-ac7f-570c38431b28,urgent egaknbisa setor knapa tolong benahi,functional suitability,0
74caafdc-24bd-4c65-961a-284743aec129,bug tidak bisa login,security,0
268a71d0-632f-4dad-b083-e5362775b8e8,aplikasi penipu beli paket data tidak masuk2 duit kepotong,safety,0
c0e26c1b-18f7-4789-8694-9c53b04deab0,ahir mengecewakan pinjaman ksm auto debit gajian saldo tertahanya melebihi nominal angsuran nominal angsuranya 450 saldo tertahanya sampa juta,safety,0
d7ccd0fe-5c99-477b-b012-74550618ab12,aplikasinya enggak bisa dibuka mental melulu terusan kayak mohon maaf goodbye,reliability,0
9a454dde-aacb-4093-8d52-a015df71d97c,parah susah transaksi setting terusga bisa jaringan update bukanya optimal mengecewakan,performance efficiency,0
73f99866-0fda-496a-b0e9-b23af7eb63ae,kedip gagal verifikasi wajah mengikuti arahan bukan kemarinkemarin darurat,security,0
7db4fcdf-d252-434c-876d-50d8fcbbb22d,tidak bisa lihat saldo blokir sistemsemakin aneanega blokir labikin susah orangkira,safety,0
a00d5dc8-0cd3-4800-b091-45505ac73ce8,update enggak bisa transaksi,functional suitability,0
340a8197-dc33-427d-aa5e-c62e456a0a1c,error truss masuk password tidak masuk masuk terblokir menunggu daftar error gangguan teknis gangguan susah poll ribet ribet kalah sebelah,reliability,0
2c3de6da-9491-41f0-a3cd-b96c232c1605,keren saldo masuk tidak informasi,functional suitability,1
377ae066-20ce-476d-8a3b-b9bb9b637247,enggak keren aplikasinya,functional suitability,0
54dbc737-8b01-4f4e-a485-ea818362ef03,tidak fitur paylaternya 2017,functional suitability,0
f984a7ff-7b38-43dd-b2a5-428e376200c5,enggak tau seminggu aplikasi bikin perubahan handphone aneh selisih menit normal aplikasi uninstall oke oke handphone install normal tbtb ganti selisih menit tbtb normal aneh tolong diperbaiki sistem biar enggak kacau handphone alarm telat menit kacau perkara enggak sinkron,flexibility,0
1fbcbda0-b303-41b9-acd0-a723a74808fb,proses transfer gagal butuh cepattolong maksimalkan jaringan transfer pagi tidak bisa,performance efficiency,0
16d5b125-1d30-46f6-ace3-f946124b914d,tidak bisa login verifikasi wajah,security,0
a60eb8d2-a42a-4c76-a2c4-6d17c87bd5aa,akibat negeri ktp tidak kenali aplikasi kocak ktp seumur hidup,flexibility,0
f5e4da02-7051-4828-b030-aab4c4e91000,daftar buka aplikasi suruh daftar ulang,functional suitability,0
70974a31-be88-4b68-969b-e898e6664ae7,bisa ksm langsung aoto debitpotong hncorhancorhancur,functional suitability,0
71494080-7f7b-4282-8f5f-6b963977ce07,aplikasi membantu memudah urusan tarik setor uang,functional suitability,1
72e7e270-0c50-44a0-aa8c-9c86400d6ddb,error tidak bisa mengetik sanditiap masuk halaman login masti tidak bisa sentuh,reliability,0
64bc7c6a-4ee6-4a86-98bc-85ec63e267e2,thank you for helping with transaction,functional suitability,1
e0a083cb-fb20-49fe-999c-1917fdc5768b,estatment tidak date buruk,functional suitability,0
994a0b64-8841-4b5b-b3c8-1f250c8078f4,verifikasi wajah gagal payah aplikasih,security,0
3881d742-6b80-4ae0-8333-4cb2f882fa47,parah banget top paket data livinnya berhasil eeh paket datanya tidak masuk handphone parah banget bintang tidak cocok aplikasi,reliability,0
4fda692e-f084-4f20-9604-468eeec461d3,3hari aplikasi tidak bisa buka,reliability,0
0d704e97-6ade-4077-ad7f-8b317e846ec1,kurang topup pln token berubah ressi bagikan sekrinshot,functional suitability,0
2a4b78d9-9efb-4f11-b730-4bc16d2bfea8,menyesal buka rek,functional suitability,0
3339c512-ad2e-42b2-8f47-0840eccd2089,kurang aplikasi tidak transfer bayar tagihan proses mudah tingkatkan optimalkan layanan jaringan terima kasih hadir masyarakat,functional suitability,1
